block_timestamp,block_number,gas,receipt_gas_used,gas_price,value,class
1517029736,4980036,90000,21000,20000000000.0,2.8e+18,0
1517029764,4980039,25200,21000,48506232832.0,3e+18,0
1517029764,4980039,42000,21000,20000000000.0,6e+17,0
1517029764,4980039,90000,21000,20000000000.0,1.57e+17,0
1517029764,4980039,21000,21000,20000000000.0,4.5e+17,0
1517029764,4980039,25200,21000,20000000000.0,6e+18,0
1517029845,4980041,35000,30981,21200000000.0,2.8e+18,0
1517029863,4980045,90000,79876,100000000.0,2.68e+18,0
1517030104,4980061,24000,21000,45000000000.0,2.49e+17,0
1517030184,4980066,50000,21000,1000000000.0,5.03e+16,0
1517030188,4980067,25200,21000,20000000000.0,2e+18,0
1517030188,4980067,50000,21000,1000000000.0,5e+16,0
1517030188,4980067,50000,21000,1000000000.0,1.01e+18,0
1517030188,4980067,50000,21000,1000000000.0,1e+18,0
1517030212,4980070,100000,21000,60000000000.0,1.05e+17,0
1517030311,4980076,217988,166657,4000000000.0,5e+17,0
1517030520,4980084,42000,21000,20000000000.0,5.9e+17,0
1517030520,4980084,90000,21000,20000000000.0,1.02e+17,0
1517030520,4980084,21000,21000,20000000000.0,60000000000000.0,0
1517030520,4980084,90000,21000,55000000000.0,9.9e+17,0
1517030520,4980084,420000,21000,50000000000.0,8.9e+17,0
1517030520,4980084,42000,21000,20000000000.0,5.9e+17,0
1517030520,4980084,21000,21000,20000000000.0,6170000000000000.0,0
1517030520,4980084,25200,21000,20000000000.0,2e+18,0
1517030520,4980084,21000,21000,20000000000.0,4.66e+16,0
1517030520,4980084,21000,21000,20000000000.0,1.32e+16,0
1517030520,4980084,21000,21000,4000000000.0,2.47e+16,0
1517030520,4980084,42000,21000,20000000000.0,5.9e+17,0
1517030788,4980100,42000,21000,20000000000.0,5.84e+17,0
1517030788,4980100,42000,21000,20000000000.0,5.84e+17,0
1517030788,4980100,21000,21000,20000000000.0,7.66e+17,0
1517030788,4980100,21000,21000,20000000000.0,9430000000000000.0,0
1517030788,4980100,90000,21000,20000000000.0,1.43e+17,0
1517030788,4980100,21000,21000,40000000000.0,1.01e+17,0
1517030788,4980100,21000,21000,1000000000.0,1000000000000000.0,0
1517030788,4980100,21000,21000,20000000000.0,1.1e+18,0
1517030788,4980100,42000,21000,20000000000.0,5.85e+17,0
1517030788,4980100,21000,21000,20000000000.0,2500000000000000.0,0
1517030788,4980100,25200,21000,47134322688.0,1.5e+19,0
1517030819,4980104,35000,30981,21200000000.0,4.99e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.09e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030860,4980108,90000,21000,20000000000.0,1.08e+17,0
1517030992,4980121,42000,21000,20000000000.0,5.81e+17,0
1517030992,4980121,42000,21000,20000000000.0,5.81e+17,0
1517030992,4980121,90000,21000,20000000000.0,1.04e+17,0
1517030992,4980121,90000,21000,20000000000.0,1e+18,0
1517030992,4980121,90000,21000,20000000000.0,1.01e+18,0
1517030992,4980121,90000,21000,20000000000.0,4.33e+16,0
1517030992,4980121,50000,21000,30000000000.0,9.97e+17,0
1517030992,4980121,90000,21000,20000000000.0,1.64e+16,0
1517030992,4980121,42000,21000,20000000000.0,5.81e+17,0
1517030992,4980121,21000,21000,61000000000.0,2.99e+18,0
1517030992,4980121,21000,21000,20000000000.0,2010000000000000.0,0
1517031127,4980128,35000,30981,21200000000.0,7.98e+16,0
1517031137,4980130,90000,79876,32000000000.0,1.79e+18,0
1517031184,4980132,90000,79876,2000000000.0,1.79e+18,0
1517031204,4980134,21000,21000,20000000000.0,1.6e+16,0
1517031204,4980134,50000,21000,20000000000.0,2.14e+18,0
1517031204,4980134,21000,21000,20000000000.0,60000000000000.0,0
1517031204,4980134,21000,21000,20000000000.0,5e+16,0
1517031204,4980134,42000,21000,20000000000.0,5.76e+17,0
1517031204,4980134,90000,21000,20000000000.0,9.55e+16,0
1517031204,4980134,21000,21000,20000000000.0,9.76e+16,0
1517031204,4980134,42000,21000,20000000000.0,5.76e+17,0
1517031204,4980134,42000,21000,20000000000.0,5.76e+17,0
1517031204,4980134,21000,21000,20000000000.0,1.6e+16,0
1517031204,4980134,42000,21000,20000000000.0,5.76e+17,0
1517031204,4980134,100000,21000,20000000000.0,2.19e+16,0
1517031204,4980134,250000,21000,4000000000.0,1e+16,0
1517031204,4980134,21000,21000,20000000000.0,7780000000000000.0,0
1517031204,4980134,21000,21000,20000000000.0,1.6e+16,0
1517031204,4980134,90000,21000,20000000000.0,4922000000000000.0,0
1517031204,4980134,21000,21000,20000000000.0,1.14e+17,0
1517031204,4980134,90000,21000,20000000000.0,4922000000000000.0,0
1517031204,4980134,42000,21000,20000000000.0,5.76e+17,0
1517031316,4980139,90000,21000,20000000000.0,1.01e+17,0
1517031316,4980139,21000,21000,50000000000.0,1.3e+19,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,21000,21000,50000000000.0,2.99e+18,0
1517031316,4980139,21000,21000,75000000000.0,1.7e+17,0
1517031316,4980139,21000,21000,50000000000.0,4.74e+16,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,90000,21000,20000000000.0,1.01e+17,0
1517031316,4980139,100000,21000,91000000000.0,5.49e+16,0
1517031316,4980139,90000,21000,20000000000.0,1.01e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,42000,21000,20000000000.0,5.74e+17,0
1517031316,4980139,42000,21000,20000000000.0,5.74e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,21000,21000,20000000000.0,840000000000000.0,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,42000,21000,20000000000.0,5.74e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,90000,21000,20000000000.0,1.01e+17,0
1517031316,4980139,90000,21000,20000000000.0,1.01e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031316,4980139,21000,21000,50000000000.0,9e+18,0
1517031316,4980139,21000,21000,100000000000.0,3.38e+18,0
1517031316,4980139,90000,21000,20000000000.0,1e+17,0
1517031788,4980169,90000,21000,20000000000.0,3280000000000000.0,0
1517031788,4980169,940000,21000,20000000000.0,4.1e+16,0
1517031792,4980170,90000,21000,20000000000.0,3280000000000000.0,0
1517031792,4980170,42000,21000,20000000000.0,5.63e+17,0
1517031796,4980171,90000,21000,20000000000.0,2.74e+17,0
1517031812,4980172,21000,21000,20000000000.0,3.54e+17,0
1517031812,4980172,21000,21000,4000000000.0,9.45e+16,0
1517031812,4980172,42000,21000,20000000000.0,5.63e+17,0
1517031812,4980172,21000,21000,20000000000.0,5e+17,0
1517031812,4980172,21000,21000,20000000000.0,6140000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,6140000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,1.85e+19,0
1517031812,4980172,21000,21000,20000000000.0,6140000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,8.34e+19,0
1517031812,4980172,21000,21000,20000000000.0,1.26e+17,0
1517031812,4980172,90000,21000,20000000000.0,3280000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,1.32e+19,0
1517031812,4980172,21000,21000,20000000000.0,5.01e+16,0
1517031812,4980172,21000,21000,20000000000.0,2860000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,2860000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,6140000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,6140000000000000.0,0
1517031812,4980172,21000,21000,20000000000.0,6.39e+18,0
1517031812,4980172,21000,21000,20000000000.0,6140000000000000.0,0
1517031812,4980172,21000,21000,60000000000.0,1e+18,0
1517031812,4980172,21000,21000,20000000000.0,4.96e+16,0
1517031812,4980172,21000,21000,20000000000.0,2860000000000000.0,0
1517031996,4980183,42000,21000,20000000000.0,5.58e+17,0
1517031996,4980183,21000,21000,41000000000.0,1.03e+18,0
1517031996,4980183,90000,21000,40000000000.0,4700000000000000.0,0
1517031996,4980183,25200,21000,40000000000.0,1.14e+18,0
1517031996,4980183,21000,21000,40000000000.0,1.5e+16,0
1517031996,4980183,200000,21000,20000000000.0,6.32e+16,0
1517031996,4980183,90000,21000,20000000000.0,1642000000000000.0,0
1517031996,4980183,45000,21000,128000000000.0,1e+18,0
1517031996,4980183,90000,21000,40000000000.0,5.49e+18,0
1517031996,4980183,42000,21000,20000000000.0,5.58e+17,0
1517031996,4980183,21000,21000,50000000000.0,4.03e+16,0
1517031996,4980183,90000,21000,20000000000.0,1642000000000000.0,0
1517031996,4980183,25200,21000,20000000000.0,6e+17,0
1517031996,4980183,42000,21000,20000000000.0,5.57e+17,0
1517031996,4980183,42000,21000,20000000000.0,5.57e+17,0
1517031996,4980183,25200,21000,40000000000.0,1.32e+18,0
1517031996,4980183,21000,21000,23000000000.0,9.42e+16,0
1517031996,4980183,90000,21000,20000000000.0,1642000000000000.0,0
1517032012,4980184,50000,21000,1000000000.0,5.01e+16,0
1517032012,4980184,42000,21000,20000000000.0,5.57e+17,0
1517032012,4980184,90000,21000,20000000000.0,7.06e+16,0
1517032012,4980184,25200,21000,40000000000.0,4.9e+17,0
1517032012,4980184,90000,21000,40000000000.0,4700000000000000.0,0
1517032012,4980184,42000,21000,20000000000.0,5.57e+17,0
1517032012,4980184,50000,21000,1000000000.0,5e+16,0
1517032012,4980184,90000,21000,20000000000.0,1642000000000000.0,0
1517032012,4980184,90000,21000,40000000000.0,4700000000000000.0,0
1517032012,4980184,42000,21000,20000000000.0,5.57e+17,0
1517032012,4980184,90000,21000,20000000000.0,1642000000000000.0,0
1517032012,4980184,42000,21000,20000000000.0,5.57e+17,0
1517032049,4980186,35000,30981,21200000000.0,1.4e+17,0
1517032244,4980199,90000,21000,20000000000.0,2.7e+16,0
1517032244,4980199,90000,21000,20000000000.0,9e+16,0
1517032244,4980199,100000,21000,91000000000.0,2.98e+19,0
1517032244,4980199,42000,21000,20000000000.0,5.53e+17,0
1517032264,4980201,25200,21000,20000000000.0,2e+18,0
1517032264,4980201,25200,21000,40000000000.0,1.28e+17,0
1517032264,4980201,42000,21000,20000000000.0,5.52e+17,0
1517032264,4980201,90000,21000,40000000000.0,1.07e+17,0
1517032264,4980201,90000,21000,20000000000.0,3.16e+17,0
1517032264,4980201,42000,21000,20000000000.0,5.52e+17,0
1517032264,4980201,90000,21000,20000000000.0,1642000000000000.0,0
1517032264,4980201,25200,21000,40000000000.0,7.8e+17,0
1517032264,4980201,25200,21000,40000000000.0,1.22e+17,0
1517032568,4980224,90000,21000,22900000000.0,1.99e+18,0
1517032568,4980224,21000,21000,90000000000.0,1.74e+16,0
1517032568,4980224,90000,21000,20000000000.0,1.39e+17,0
1517032568,4980224,90000,21000,20000000000.0,1642000000000000.0,0
1517032568,4980224,21000,21000,90000000000.0,5.58e+16,0
1517032568,4980224,42000,21000,20000000000.0,5.45e+17,0
1517032568,4980224,90000,21000,20000000000.0,8.56e+17,0
1517032580,4980227,50000,21000,30000000000.0,1.09e+19,0
1517032604,4980229,21000,21000,3000000000.0,1e+16,0
1517032604,4980229,25200,21000,40000000000.0,9.98e+17,0
1517032676,4980234,90000,21000,20000000000.0,2e+18,0
1517032680,4980235,21000,21000,1000000000.0,2e+16,0
1517032680,4980235,90000,21000,20000000000.0,8.05e+16,0
1517032680,4980235,21000,21000,40000000000.0,2.86e+17,0
1517032680,4980235,21000,21000,50000000000.0,1745340000000000.0,0
1517032700,4980237,21000,21000,50000000000.0,3.67e+16,0
1517032700,4980237,21000,21000,20000000000.0,4.98e+16,0
1517032700,4980237,21000,21000,20000000000.0,1222000000000000.0,0
1517032700,4980237,90000,21000,20000000000.0,1642000000000000.0,0
1517032700,4980237,25200,21000,40000000000.0,1.3e+17,0
1517032700,4980237,21000,21000,20000000000.0,6.02e+16,0
1517032700,4980237,21000,21000,20000000000.0,1222000000000000.0,0
1517032700,4980237,25200,21000,20000000000.0,2e+18,0
1517032700,4980237,21000,21000,10000000000.0,2e+18,0
1517032700,4980237,25200,21000,40000000000.0,1.44e+17,0
1517032700,4980237,90000,21000,20000000000.0,1642000000000000.0,0
1517032708,4980238,21000,21000,12000000000.0,6.11e+16,0
1517032708,4980238,21000,21000,20000000000.0,2864000000000000.0,0
1517032708,4980238,90000,21000,20000000000.0,1642000000000000.0,0
1517032708,4980238,90000,21000,20000000000.0,2e+18,0
1517032708,4980238,21000,21000,20000000000.0,1222000000000000.0,0
1517032708,4980238,21000,21000,20000000000.0,2864000000000000.0,0
1517032708,4980238,21000,21000,20000000000.0,2.56e+17,0
1517032708,4980238,21000,21000,20000000000.0,9.98e+16,0
1517032708,4980238,21000,21000,20000000000.0,2.31e+17,0
1517032708,4980238,21000,21000,20000000000.0,3.2e+17,0
1517032708,4980238,21000,21000,20000000000.0,2864000000000000.0,0
1517032708,4980238,21000,21000,20000000000.0,1222000000000000.0,0
1517032708,4980238,21000,21000,20000000000.0,2864000000000000.0,0
1517032708,4980238,21000,21000,20000000000.0,1222000000000000.0,0
1517032708,4980238,21000,21000,20000000000.0,1222000000000000.0,0
1517032708,4980238,42000,21000,20000000000.0,5.43e+17,0
1517032832,4980246,21000,21000,41000000000.0,2e+17,0
1517032832,4980246,100000,21000,60000000000.0,1.22e+18,0
1517032832,4980246,40000,21000,30000000000.0,1.13e+17,0
1517032832,4980246,42000,21000,20000000000.0,5.41e+17,0
1517032832,4980246,42000,21000,20000000000.0,4.22e+18,0
1517032832,4980246,42000,21000,20000000000.0,5.41e+17,0
1517032832,4980246,42000,21000,20000000000.0,5.41e+17,0
1517032832,4980246,42000,21000,20000000000.0,7.27e+18,0
1517032832,4980246,90000,21000,20000000000.0,4e+18,0
1517032832,4980246,42000,21000,20000000000.0,5.41e+17,0
1517032832,4980246,42000,21000,20000000000.0,5.41e+17,0
1517032832,4980246,42000,21000,20000000000.0,5.51e+18,0
1517032832,4980246,90000,21000,130000000000.0,4.71e+18,0
1517032832,4980246,42000,21000,20000000000.0,1.45e+18,0
1517032832,4980246,42000,21000,20000000000.0,7.87e+17,0
1517032832,4980246,21000,21000,20000000000.0,2.06e+18,0
1517032832,4980246,42000,21000,20000000000.0,3.24e+18,0
1517032832,4980246,400000,21000,20000000000.0,4.15e+17,0
1517032832,4980246,21000,21000,50000000000.0,1.09e+18,0
1517032832,4980246,42000,21000,20000000000.0,5.41e+17,0
1517032832,4980246,42000,21000,20000000000.0,7.66e+18,0
1517032832,4980246,42000,21000,20000000000.0,8.64e+18,0
1517032832,4980246,200000,21000,60000000000.0,9.5e+16,0
1517033036,4980256,50000,21000,1000000000.0,5.65e+17,0
1517033036,4980256,21000,21000,20000000000.0,4.3e+19,0
1517033036,4980256,21000,21000,20000000000.0,1222000000000000.0,0
1517033036,4980256,21000,21000,20000000000.0,3.46e+19,0
1517033036,4980256,50000,21000,1000000000.0,5.01e+16,0
1517033036,4980256,50000,21000,1000000000.0,5.64e+16,0
1517033036,4980256,21000,21000,20000000000.0,4.82e+19,0
1517033036,4980256,21000,21000,20000000000.0,1222000000000000.0,0
1517033036,4980256,21000,21000,20000000000.0,3.11e+19,0
1517033036,4980256,50000,21000,1000000000.0,5e+16,0
1517033036,4980256,21000,21000,20000000000.0,1222000000000000.0,0
1517033036,4980256,21000,21000,20000000000.0,4.83e+19,0
1517033036,4980256,21000,21000,20000000000.0,4.77e+19,0
1517033036,4980256,21000,21000,20000000000.0,4.82e+19,0
1517033036,4980256,25200,21000,20000000000.0,1e+19,0
1517033036,4980256,21000,21000,20000000000.0,4.66e+19,0
1517033036,4980256,21000,21000,20000000000.0,1.38e+19,0
1517033036,4980256,21000,21000,20000000000.0,4.81e+19,0
1517033036,4980256,21000,21000,20000000000.0,4.57e+19,0
1517033036,4980256,21000,21000,20000000000.0,4.72e+19,0
1517033036,4980256,90000,21000,20000000000.0,9.47e+17,0
1517033036,4980256,50000,21000,1000000000.0,2.69e+16,0
1517033036,4980256,50000,21000,1000000000.0,5e+16,0
1517033036,4980256,21000,21000,20000000000.0,5.54e+19,0
1517033036,4980256,50000,21000,1000000000.0,1e+17,0
1517033036,4980256,21000,21000,20000000000.0,2.16e+18,0
1517033036,4980256,21000,21000,20000000000.0,4.81e+19,0
1517033176,4980264,42000,21000,20000000000.0,8.94e+17,0
1517033176,4980264,22000,21000,4000000000.0,250000000000000.0,0
1517033176,4980264,42000,21000,20000000000.0,5.34e+17,0
1517033176,4980264,42000,21000,20000000000.0,5.34e+17,0
1517033176,4980264,21000,21000,20000000000.0,8.84e+16,0
1517033176,4980264,21000,21000,40000000000.0,1.33e+16,0
1517033176,4980264,400000,21000,30000000000.0,5e+16,0
1517033176,4980264,90000,21000,40000000000.0,1e+18,0
1517033292,4980269,21000,21000,40000000000.0,4.26e+16,0
1517033292,4980269,21000,21000,40000000000.0,1.03e+17,0
1517033292,4980269,42000,21000,20000000000.0,5.31e+17,0
1517033292,4980269,30000,21000,40000000000.0,4.18e+18,0
1517033292,4980269,21000,21000,41000000000.0,6.28e+16,0
1517033292,4980269,21000,21000,100000000000.0,2.99e+18,0
1517033292,4980269,90000,21000,20000000000.0,4730000000000000.0,0
1517033292,4980269,21000,21000,100000000000.0,2e+18,0
1517033292,4980269,121000,21000,10000000000.0,1.1e+18,0
1517033292,4980269,90000,21000,22900000000.0,2.39e+19,0
1517033292,4980269,21000,21000,61000000000.0,1.36e+18,0
1517033292,4980269,21000,21000,23000000000.0,4.95e+16,0
1517033292,4980269,250000,21000,4000000000.0,2.1e+16,0
1517033292,4980269,91000,21000,54000000000.0,1711060000000000.0,0
1517033388,4980278,90000,21000,20000000000.0,1.84e+17,0
1517033388,4980278,42000,21000,20000000000.0,5.28e+17,0
1517033504,4980287,90000,21000,20000000000.0,4.2e+18,0
1517033504,4980287,250000,21000,100000000000.0,8.09e+16,0
1517033504,4980287,42000,21000,20000000000.0,5.25e+17,0
1517033504,4980287,42000,21000,20000000000.0,5.25e+17,0
1517033520,4980288,50000,21000,1000000000.0,1.5e+17,0
1517033520,4980288,50000,21000,1000000000.0,2.01e+17,0
1517033520,4980288,21000,21000,100000000000.0,2.29e+18,0
1517033520,4980288,50000,21000,30000000000.0,6e+17,0
1517033520,4980288,21000,21000,1000000000.0,37691000000000.0,0
1517033588,4980297,21000,21000,1000000000.0,1980000000000000.0,0
1517033588,4980297,21000,21000,20000000000.0,2e+18,0
1517033712,4980303,21000,21000,100000000000.0,2.88e+17,0
1517033712,4980303,42000,21000,20000000000.0,5.21e+17,0
1517033712,4980303,42000,21000,20000000000.0,5.21e+17,0
1517033712,4980303,90000,21000,20000000000.0,5e+16,0
1517033712,4980303,50000,21000,1000000000.0,5.01e+16,0
1517033712,4980303,21000,21000,25000000000.0,1.89e+17,0
1517033712,4980303,21000,21000,1000000000.0,1980000000000000.0,0
1517033712,4980303,21000,21000,1000000000.0,3.1e+17,0
1517033852,4980310,25200,21000,42375000000.0,3.5e+18,0
1517033856,4980312,42000,21000,20000000000.0,5.18e+17,0
1517033944,4980320,21000,21000,20000000000.0,4.96e+16,0
1517033944,4980320,90000,21000,40000000000.0,2.15e+17,0
1517033944,4980320,21000,21000,20000000000.0,1.78e+19,0
1517033944,4980320,21000,21000,30000000000.0,6.47e+16,0
1517033944,4980320,42000,21000,50000000000.0,9.34e+16,0
1517033944,4980320,21000,21000,20000000000.0,4.96e+16,0
1517034288,4980340,21000,21000,100000000000.0,6.62e+18,0
1517034288,4980340,21000,21000,50000000000.0,4.48e+17,0
1517034620,4980360,50000,21000,1000000000.0,1e+18,0
1517034620,4980360,90000,21000,55000000000.0,5e+17,0
1517034620,4980360,21000,21000,24000000000.0,2.76e+19,0
1517034620,4980360,50000,21000,1000000000.0,1e+16,0
1517034620,4980360,21000,21000,44010000000.0,4.92e+16,0
1517034620,4980360,50000,21000,1000000000.0,1.76e+16,0
1517034620,4980360,21000,21000,60000000000.0,1.88e+17,0
1517034620,4980360,50000,21000,1000000000.0,4.58e+16,0
1517034620,4980360,21000,21000,40000000000.0,7.03e+16,0
1517034620,4980360,21000,21000,41000000000.0,5e+16,0
1517034620,4980360,50000,21000,1000000000.0,5e+16,0
1517034620,4980360,50000,21000,1000000000.0,1e+17,0
1517034620,4980360,25200,21000,59657748480.0,6e+18,0
1517034620,4980360,50000,21000,1000000000.0,1e+16,0
1517034620,4980360,21000,21000,45000000000.0,1e+18,0
1517034620,4980360,50000,21000,1000000000.0,5.06e+16,0
1517034620,4980360,25200,21000,55052730368.0,1e+18,0
1517034620,4980360,100000,21000,60000000000.0,2.09e+17,0
1517034620,4980360,50000,21000,1000000000.0,2.35e+17,0
1517034620,4980360,50000,21000,1000000000.0,5e+16,0
1517034620,4980360,50000,21000,1000000000.0,1e+17,0
1517034620,4980360,21000,21000,60000000000.0,1.65e+19,0
1517034620,4980360,50000,21000,1000000000.0,5e+16,0
1517034620,4980360,50000,21000,1000000000.0,7e+16,0
1517034620,4980360,50000,21000,1000000000.0,5.01e+16,0
1517034620,4980360,50000,21000,1000000000.0,1e+16,0
1517034620,4980360,50000,21000,1000000000.0,1.01e+16,0
1517034660,4980362,35000,30981,21200000000.0,2e+17,0
1517034689,4980367,35000,30981,21200000000.0,1.79e+18,0
1517034781,4980374,90000,79876,4000000000.0,2.19e+18,0
1517034854,4980381,35000,30981,21200000000.0,6.04e+18,0
1517035025,4980395,35000,30981,21200000000.0,4.99e+17,0
1517035068,4980400,21000,21000,20000000000.0,3.97e+17,0
1517035215,4980408,35000,30981,21200000000.0,1.96e+18,0
1517035224,4980410,90000,21000,20000000000.0,2.36e+16,0
1517035224,4980410,90000,21000,20000000000.0,3.2e+16,0
1517035316,4980416,21000,21000,20000000000.0,3.22e+19,0
1517035316,4980416,21000,21000,60000000000.0,1e+16,0
1517035316,4980416,45000,21000,128000000000.0,1e+18,0
1517035316,4980416,21000,21000,20000000000.0,3.67e+18,0
1517035316,4980416,50000,21000,1000000000.0,5.01e+16,0
1517035316,4980416,50000,21000,30000000000.0,1e+18,0
1517035316,4980416,21000,21000,41000000000.0,6e+18,0
1517035316,4980416,50000,21000,1000000000.0,5e+16,0
1517035316,4980416,21000,21000,40000000000.0,1.65e+19,0
1517035316,4980416,21000,21000,128000000000.0,2.29e+17,0
1517035320,4980417,200000,21000,120000000000.0,4.44e+18,0
1517035320,4980417,250000,21000,2000000000.0,4.4e+16,0
1517035332,4980418,50000,21000,1000000000.0,5.01e+16,0
1517035332,4980418,50000,21000,1000000000.0,7e+16,0
1517035332,4980418,50000,21000,1000000000.0,1e+18,0
1517035332,4980418,90000,21000,22900000000.0,3.6e+17,0
1517035332,4980418,50000,21000,1000000000.0,1.01e+17,0
1517035332,4980418,50000,21000,1000000000.0,2.01e+17,0
1517035332,4980418,50000,21000,1000000000.0,1.01e+18,0
1517035332,4980418,50000,21000,1000000000.0,5.01e+16,0
1517035332,4980418,50000,21000,1000000000.0,4.9e+16,0
1517035332,4980418,50000,21000,1000000000.0,5.03e+16,0
1517035332,4980418,50000,21000,1000000000.0,5.02e+16,0
1517035332,4980418,50000,21000,1000000000.0,1.02e+18,0
1517035332,4980418,50000,21000,1000000000.0,1e+17,0
1517035332,4980418,50000,21000,1000000000.0,2e+17,0
1517035412,4980422,21000,21000,50000000000.0,1.33e+18,0
1517035412,4980422,21000,21000,40000000000.0,4.92e+16,0
1517035412,4980422,21000,21000,20000000000.0,3.04e+19,0
1517035412,4980422,21000,21000,20000000000.0,5.12e+19,0
1517035412,4980422,21000,21000,20000000000.0,7.71e+19,0
1517035412,4980422,21000,21000,20000000000.0,2.2e+19,0
1517035412,4980422,21000,21000,20000000000.0,2.46e+18,0
1517035412,4980422,21000,21000,20000000000.0,3.14e+19,0
1517035412,4980422,21000,21000,20000000000.0,2.44e+19,0
1517035412,4980422,21000,21000,20000000000.0,2.1e+19,0
1517035412,4980422,21000,21000,20000000000.0,2.49e+19,0
1517035480,4980428,35000,30981,21200000000.0,2e+17,0
1517035548,4980433,21000,21000,41000000000.0,1.37e+16,0
1517035548,4980433,90000,21000,20000000000.0,4.37e+16,0
1517035552,4980434,90000,21000,40000000000.0,1.02e+17,0
1517035668,4980442,35000,30981,21200000000.0,5.25e+18,0
1517035668,4980442,90000,21000,22900000000.0,1.99e+18,0
1517035668,4980442,25200,21000,31437500000.0,5e+18,0
1517035668,4980442,90000,21000,22900000000.0,9e+16,0
1517035668,4980442,150000,21000,90000000000.0,4.63e+17,0
1517035668,4980442,21000,21000,41000000000.0,5.1e+19,0
1517035668,4980442,21000,21000,20000000000.0,2e+17,0
1517035668,4980442,25200,21000,20000000000.0,5e+16,0
1517035668,4980442,21000,21000,10000000000.0,1.01e+17,0
1517035668,4980442,90000,21000,20000000000.0,1.46e+17,0
1517035668,4980442,21000,21000,61000000000.0,1.48e+17,0
1517035980,4980462,166666,21000,50000000000.0,5.13e+16,0
1517035980,4980462,21000,21000,20000000000.0,2.53e+17,0
1517035988,4980464,90000,21000,20000000000.0,2.35e+17,0
1517035988,4980464,90000,21000,20000000000.0,4.59e+17,0
1517035988,4980464,166666,21000,50000000000.0,4.9e+16,0
1517035988,4980464,21000,21000,21900000000.0,1000000000000000.0,0
1517036008,4980465,100000,21000,98000000000.0,8.3e+17,0
1517036008,4980465,21000,21000,40000000000.0,2.08e+16,0
1517036008,4980465,30000,21000,40000000000.0,5.64e+17,0
1517036216,4980472,150000,21000,90000000000.0,4.79e+18,0
1517036216,4980472,50000,21000,30000000000.0,2.76e+18,0
1517036216,4980472,90000,21000,20000000000.0,1.06e+17,0
1517036216,4980472,21000,21000,100000000000.0,1.16e+17,0
1517036216,4980472,90000,21000,22900000000.0,1.47e+17,0
1517036216,4980472,90000,21000,20000000000.0,1.03e+17,0
1517036216,4980472,40000,21000,60000000000.0,5.26e+17,0
1517036216,4980472,25200,21000,41229848576.0,1e+19,0
1517036216,4980472,21000,21000,61000000000.0,1.1e+18,0
1517036216,4980472,150000,21000,90000000000.0,3.09e+17,0
1517036328,4980482,25200,21000,24645271552.0,1e+17,0
1517036328,4980482,171717,21000,40000000000.0,2.31e+18,0
1517036328,4980482,21000,21000,22900000000.0,6.33e+19,0
1517036328,4980482,21000,21000,3000000000.0,425349000000000.0,0
1517036328,4980482,21000,21000,50000000000.0,5e+16,0
1517036328,4980482,21000,21000,20000000000.0,7.53e+17,0
1517036328,4980482,210000,21000,90000000000.0,8.77e+17,0
1517036328,4980482,30000,21000,40000000000.0,1.05e+18,0
1517036328,4980482,21000,21000,20000000000.0,4.03e+19,0
1517036328,4980482,30000,21000,105000000000.0,1.7e+18,0
